GaiaEDR3,Teff,logY
3166142933042903424,30558,-2.6
3166281402788400384,32879,-2.19
3166457805685461760,,
3167124522048560128,33023,-1.79
3167198906585261312,,
3168456026333618816,28836,-2.68
3168540211988309760,,
3169072650493941248,35638,-2.0
3169452428683647360,,
3170114884438433152,31065,-2.3
3171090975885713920,,
3171853727717442432,,
3175527092986672000,,
3176695152292552704,48940,0.45
3176909488340492288,,
3177835483289799424,,
3177884239758742016,,
3177911143433871744,,
3180048009922306176,,
3186317459583337088,,
3187781699833909888,,
3189152962633165056,74400,
3199598460537019008,43847,1.2
3199929963290834432,,
3200459687377584000,,
3200857538788110080,29884,-1.94
3205579387177651072,25306,-3.29
3206215733828216960,,
3206674676854713344,38400,-0.73
3214947569844346496,31710,-4.3
3215662703374964992,31571,-2.69
3215903530781362944,18102,-3.17
3218446735535703808,30592,-2.72
3220882355654280064,31730,-2.7
3221394624991995648,25069,-0.45
3224977113050048896,60092,-1.02
3225359193340812288,30613,-2.11
3235418590863327744,30373,-2.78
3236488827993523584,37145,-1.02
3238343944629923456,23990,-3.05
3239171705085395072,31820,-2.09
3242168694609224064,30814,-3.02
3244242854574568832,,
3244525673877070976,34093,-1.5
3246143192921486592,32642,-3.0
3247126018877051392,,
3251388962896464384,,
3253550426661848960,46880,0.79
3255780171819962496,46050,0.97
3258958168444713088,33423,-2.31
3259060049366022400,34773,-1.8
3259569020169965312,31164,-2.29
3261350091567233920,,
3264561966894960896,35927,-1.1
3266056344931280512,,
3266147393942375680,21964,-2.0
3266182479530739328,33474,-3.38
3266182479530739328,31927,-3.58
3266274043938315392,,
3271319569656540672,26000,-2.69
3274881746810657536,,
3277163027281005952,28000,-2.6
3280760148290124544,29386,-2.12
3281870929912521984,33800,-1.9
3287144634355536768,42882,-2.82
3287164253766135808,,
3287498917617511936,,
3290430834092523520,60564,0.99
3291164582009541376,35400,-1.4
3291783576991686784,,
3293874500215237248,,
3296244226946647168,29200,
3296530885947500928,38059,-3.97
3297382152761969920,,
3299455110137611776,25344,-1.14
3302502234815943296,23385,-3.66
3302955130527310464,25291,-3.06
3303143628052101120,43077,0.64
3308504159554650368,,
3308791681845675136,34862,-2.43
3308929464395407104,45687,0.02
3309622259800652928,,
3311181332928254464,68925,0.26
3311822554365339776,37327,-3.64
3311944664579449856,,
3313745222245617664,,
3328247780618525568,27896,-2.86
3329611552994806272,48397,1.06
3330105641733251840,33076,-1.94
3331029094063986688,41526,1.75
3331584214294470784,31048,-0.83
3334223901191558784,37945,-1.51
3336140414380977664,,
3337829131099252480,33746,-2.53
3340527779312131584,31100,-2.81
3340622921426651648,30175,-2.5
3342199204486994048,40506,1.87
3342214632009904640,32899,-2.24
3344114626761364224,33959,-1.45
3344334627867111168,33539,-1.53
3344349578650746880,31103,-3.4
3345427134406013440,32872,-2.12
3346423532459289088,32668,-1.85
3346893264443563776,38848,-1.44
3348217694917419392,25835,-1.13
3348405157352739200,36214,-1.87
3350420665245789568,,
3350560685476251648,30846,-2.78
3351216303643796096,30293,-2.52
3351250590364852736,32463,-2.38
3351262414414591744,40098,-3.51
3351464724552173952,49063,0.82
3352119140132751872,63106,-2.7
3352595366104656384,36364,-1.48
3352835983053282304,33246,-2.37
3352890447538648064,33243,-2.38
3353521803431070464,31884,-1.85
3353819775380228608,46669,-2.25
3354343585293135360,30572,-2.67
3355060020198388480,32088,-3.27
3355897092143865088,36432,-3.7
3356281444476864000,19034,-2.76
3357519730790699648,29980,-1.83
3358122782854938112,30784,-3.14
3360729067791609216,30291,-2.53
3361273433424723712,31358,-1.94
3362175922014398720,,
3362524196619239808,43627,1.25
3362730178953977472,25777,-2.74
3363070035424348800,26958,-4.04
3363513924586196224,27598,-2.69
3364456377851161600,25419,-2.1
3364506719164307328,36568,-1.89
3364758399949921792,29286,-4.3
3364990572999194880,40288,-3.54
3366385750176864768,32516,-2.22
3367249485278272000,41069,1.58
3367827072481260416,27776,-2.93
3368172319132367104,47833,-2.34
3368383116127317120,55420,-1.56
3370531286968467200,,
3372847992330852352,39788,-0.57
3373814561832902272,26954,-3.09
3373940219694568576,29806,-2.37
3375281653941423360,28310,-2.82
3376012799112785408,70268,0.73
3376057123175008256,21546,-2.39
3376468958998845312,28290,-2.6
3376639486380091008,33263,-2.82
3377083482919864320,,
3377315754750660992,39790,-1.72
3377554829809995008,51444,2.11
3378155777335873664,26840,-2.69
3378454092881858816,45839,-2.08
3380129503787793920,31002,-2.39
3380673418444759936,37264,-1.84
3380694137367781376,66472,-2.24
3381156177066288768,27120,-0.78
3381286602335612416,52362,-2.1
3381734176584838528,20417,-3.32
3382340316731002368,51613,1.31
3382861038566672000,,
3384002572153320576,,
3384888190111570688,36907,-1.29
3385442588787812096,22963,-1.85
3385577927501748352,,
3386014193097657344,37828,-1.35
3386622158606040960,41489,-3.88
3386721595688088192,34438,-1.67
3388118112893920000,33688,-1.19
3388371103647349632,32372,-2.32
3390235531771243904,22589,-2.5
3390739005017699968,39607,-3.44
3391222412175724800,,
3391535047139915264,,
3392635490776132864,,
3393408962846662656,43997,-2.97
3394487618113840512,,
3394689206697610240,,
3395250473023367168,32605,-2.23
3396486324095591040,39576,1.55
3396876131029433472,35028,-1.8
3397199529183763072,46075,1.27
3398598348493762944,67116,1.18
3398852881140229632,29947,-2.92
3398928751737464192,74993,-1.45
3400347392320018176,36100,-2.31
3400623129219934336,40336,2.09
3400623129219934336,41755,1.99
3400946935393688576,29089,-2.85
3403657609512772096,50546,-3.29
3404512445445532928,,
3405118997904684032,38178,-0.89
3405336220170607360,,
3406444218653682560,24815,-2.5
3406506723313874688,41344,3.0
3407876749162251648,51920,1.17
3410498534638104192,,
3411847601045302144,31862,-2.06
3412036236008926464,51318,-1.34
3412738686500055296,30430,-2.7
3413138255897820928,,
3418211677427330944,,
3418841422712575616,45689,1.94
3419163304740476544,,
3420843976982904064,,
3421469354284963840,,
3424202297812639360,28850,-2.28
3424487032666787840,24529,-3.43
3425561981379261184,38338,-1.57
3425819262803882496,29825,-2.62
3426156434914782848,33686,-1.87
3428575497937863808,32876,-2.89
3430892551190573952,39613,0.58
3431631727942970240,36085,-1.01
3432308241130976384,,
3432673205974633984,,
3432828791165658880,23723,-2.51
3433492479576049536,40520,-1.91
3433651805682659200,34395,-1.95
3433737945546417024,,
3434099173772378112,45865,1.91
3434651369127681664,40825,0.05
3435087188048765440,23931,-3.0
3436238720320660224,28871,-3.11
3439238531639558784,,
3439296187280018432,43860,0.51
3439445854003662592,40315,-2.92
3440046359151100032,52700,-3.32
3440429607672656512,,
3440582134847479680,50420,-1.0
3444598749605672064,28274,-2.6
3448218449263806080,33050,-2.05
3449621937199851648,30374,-3.07
3450567963874540800,,
3451217092350738944,31230,-2.25
3452237404778065152,34250,-1.28
3452237404778065152,35094,-1.22
3452480293768439296,29420,-3.18
3452646281368418304,25707,-3.73
3452740362628172160,37286,-3.4
3452919960980353920,29076,-2.6
3455626713794023680,46268,1.29
3456632255835216640,28167,-3.39
3457951566709510912,34292,-2.38
3466633619758388224,,
3468539210847502336,,
3469738430140902144,,
3469912191632802432,,
3469982934038816256,,
3470880891441567232,,
3471908183194405120,47720,0.86
3472042117454661760,,
3472215668493007360,,
3474345658738594688,,
3474474890010160128,,
3474722314486260480,,
3475838658089603968,,
3475928100784618880,,
3476093199327443968,,
3476266612927121536,32606,-1.84
3476365637693166208,28000,-1.58
3476777370437869184,,
3479102287775290368,,
3480054567924428032,,
3480257118581836544,,
3480301373925201024,,
3480643115883081344,,
3481131539563682048,,
3483602210912236416,,
3483874511838342912,,
3483984875317814272,,
3484132175515852928,,
3484319745326973824,,
3485687950109280896,41381,-0.16
3486707300467202304,,
3486853913470326656,,
3486930844924926592,,
3487720088115258368,,
3491327036010028032,,
3492333879424155520,54718,0.68
3492894630353584256,,
3495325684921885184,60370,0.59
3495516037872323840,,
3495678353276614144,,
3496411177778539776,,
3496976631694728576,,
3496979934525510016,,
3497627959191030144,,
3499531901013545984,,
3499721974790782336,,
3502607612993408256,,
3502992201544982656,,
3503213714482694912,,
3503906922204809216,,
3505433564035282816,,
3505914256775083776,,
3505965143547709440,,
3506524485728547200,,
3507799296445833856,42811,2.32
3509408539087933568,,
3512505141788909696,,
3514357333549414784,,
3514594587542823040,,
3515136788510166400,,
3515921904236218496,,
3516358930044179840,,
3516566149330589952,,
3516878140050609408,,
3517127900988821504,,
3517929371950598784,,
3518142269185304576,,
3519614068578061568,126000,-1.0
3519770542826793600,,
3519960723978365568,,
3522196890110946688,38219,-0.55
3522961291210557440,,
3523014858042510080,,
3524282212696623488,29700,-4.0
3525433405666659328,,
3527057758002518016,,
3527070509760831360,,
3527117891839889920,39683,-2.99
3527624835420093696,,
3528050174621543296,26900,-1.44
3529233416635552768,,
3530754453534094848,,
3531035623569515776,,
3533727090595727104,38000,-1.6
3533771483377743104,,
3535825542897121664,,
3536592383538238848,,
3537596787409915520,23430,-2.46
3540092300847749760,,
3540453387338443520,,
3540845500672460544,,
3541588323856330880,,
3543486596321694208,,
3544861947929180544,61770,0.55
3545315427756008320,,
3546002828682653824,,
3547508266258783104,44646,1.81
3547913225838503808,,
3548370214655310976,,
3548859462969586816,,
3549863282726168576,,
3549898226579962496,,
3550847517432042240,,
3551374939415516160,,
3551672013713898880,,
3553719476162787840,,
3554717935799818112,,
3556935478954348288,,
3557005882058319104,,
3558024304704354560,,
3562884352256926080,,
3562979734890354176,,
3563323023036467072,30120,-1.04
3563664936793370240,,
3564047150227388416,,
3565669342194934144,,
3566879187238687872,55000,-2.24
3566907671461809792,,
3567099227002641536,,
3567768520346339328,,
3568958157569120512,34000,-1.9
3569085460399339008,,
3569953348734111744,,
3571458820671315456,35000,-0.82
3573130082641947392,,
3574038760282477952,,
3574711931980454528,45439,1.36
3574855044587070208,,
3574948262557339392,,
3576528673082072320,,
3581786022290774528,33419,-1.88
3584539233766055296,59040,0.51
3585671936901607424,,
3586563022356827904,40079,-0.26
3587307288649776000,,
3588319354742998144,,
3588873646042693376,,
3590442541759445888,,
3590696911198079872,,
3591577757450839424,59868,-1.27
3592210492033599360,,
3593223417120115712,46400,-2.9
3594251529212929792,,
3595172468983659776,28200,-2.3
3598151393876907904,35693,-1.48
3599609105776343680,34522,-2.62
3600365496761173504,30048,-2.81
3600739335011156992,,
3601021016145873536,42425,-1.36
3601781534594624000,140000,
3602485977951253248,,
3603428190695926912,,
3606391855569314432,,
3607183847538437248,,
3607214938805908480,,
3607697388188069376,,
3607830463454792064,,
3609527490932841344,,
3609766153675405696,,
3610193859403101568,,
3614281538692873984,,
3614958185020898432,,
3616978125319912576,28900,-3.0
3617957721460727808,,
3618903473259360512,28298,-2.75
3619217658707087360,,
3619709002965535488,,
3621978532404468736,27109,-2.46
3622606864644055296,31900,-2.5
3628235887437668480,,
3630560289378568576,,
3634228943068388480,,
3634247085010264192,,
3637042077927661056,53272,-2.23
3637481302758519040,32800,-2.94
3638260577329596544,39548,0.14
3638888712001832704,29545,-2.8
3640722559958091648,,
3642867535345067392,51970,1.78
3643406467841373824,,
3644661010608637440,,
3645920088861401216,29520,-2.87
3646377721921027456,37507,-0.7
3646441841488558976,,
3646521556081461248,70000,
3646597074491788800,,
3647329074356945152,41464,-2.88
3647784512689022336,38986,-1.0
3648191164488514688,32255,-2.71
3649025693813906304,40045,-2.78
3649025693813906304,39822,-3.32
3649217657376669824,,
3649505802438107648,,
3649606716989509888,36723,0.09
3649906746224964224,,
3649963989549165440,,
3650497282753415552,,
3650688086675908352,,
3651520309603373440,35849,-1.6
3652164073661035520,19714,-3.24
3652544715138169216,52662,-1.61
3652580071308962048,,
3653089866747197440,37300,-0.8
3653238674478903040,23090,-2.39
3653795233521231104,,
3654573039213596672,33417,-3.02
3654624711965139840,30300,-1.8
3654885296220304512,27595,-1.96
3655054139974647424,29500,-2.8
3655166702478073472,20192,-4.2
3655309299687364992,30687,-2.93
3655410690980097792,33600,-3.0
3655550397676018688,36699,-1.1
3655868744947309696,23627,-2.44
3655878434393609728,31200,-2.6
3656064556800894464,,
3656186362073451264,,
3656618848100406272,,
3657799934042253952,43091,-2.04
3658642739769543808,,
3658738470295900800,32611,-3.23
3658935901352558080,,
3658952634545327616,,
3659485652871145472,33651,-2.2
3660172199098643072,37309,-2.99
3660503903717853056,33383,-2.05
3661296174860390400,,
3661331668469980416,27300,-1.9
3661801091215518080,,
3662115684685103360,,
3662310268178436736,,
3662392216154435200,21076,-3.45
3662566793690105088,,
3663858273176025728,,
3663871776553350272,,
3664830000936486784,,
3665385082509716736,36395,-3.0
3665814441800350464,,
3665936629325523712,46155,-1.99
3666202328886984832,34748,-1.37
3666466246037517440,43681,2.46
3668499109893566464,34957,-1.5
3668690798578864000,,
3669047250799704960,,
3670095944374606976,40145,-0.28
3670512036510958208,,
3670628962700600320,55558,1.46
3671258467466859264,,
3672177904001643904,,
3672226145074072832,33652,-1.84
3673458074838604800,,
3673669803841423744,,
3673736938474590720,33300,-1.8
3674111154680655488,35391,-0.48
3675067076961979264,28488,-2.18
3676634323412520448,,
3676718921383930880,,
3678715462701462144,,
3681621162696075008,,
3682042958548500480,,
3682304199935092096,34220,-3.06
3682304199935092096,30669,-4.03
3682377042580397056,29108,
3683165697359683712,59450,2.0
3683450539590490368,,
3683828840310183552,,
3683849391728631424,42775,-2.64
3685172413454924544,,
3686257459632790656,,
3686426608329044352,24530,-2.6
3686502371552972160,,
3687943625137881984,,
3688205858661236352,24393,-2.0
3688257574363035392,,
3688563753991640832,,
3688791039365636992,20979,-1.9
3688802927834848000,,
3689100350025605888,,
3689536684343245312,40203,-1.34
3689564206493682816,39359,-0.53
3690648771635312512,48208,1.03
3691531125420959360,,
3691534600049973632,41210,-2.79
3691653793982447232,37000,-0.7
3700966073354300544,41435,-0.09
3701283522977099392,,
3702032560978038784,,
3703757248045565824,38472,-0.67
3703904449460695040,62000,-0.6
3704162319296853120,34928,-2.15
3704760384902429440,62407,0.75
3705483966633255936,,
3706923978972672000,,
3707548230994923776,48957,1.78
3708157360436901248,28300,-3.0
3708604861669017728,43330,1.01
3709293602624709760,,
3709894073412554880,21200,-2.1
3711675896428943360,,
3711881543758246144,35600,-2.5
3712038151150140544,,
3712939681965476608,,
3713067676286741504,,
3713338220570958720,,
3713342034501884032,28480,-3.0
3713903472626778624,,
3714284212888077568,30978,-2.95
3714428047047879808,40631,-1.0
3714909426982422272,80000,-1.21
3715866036458578688,,
3717383603022961792,46503,1.65
3717793239823667200,44492,1.22
3717808937928841472,,
3718777779472082048,,
3719049736800555392,,
3720655474749294592,27680,-2.95
3720661247185354368,44538,-2.83
3720793562242705664,35800,-1.9
3721639499001085696,,
3721767012285435520,,
3722727878073701888,,
3722909160052894080,,
3723006814724972416,36580,-1.78
3723761762600983296,,
3724479576190651264,38549,-1.7
3727593530559413376,22495,-2.7
3727593938581551360,,
3727881843124118400,23163,-3.4
3728450423779030272,,
3728504574726821632,,
3728878722213437184,35494,-2.43
3732055520543728256,34800,-1.65
3732165295612609024,25769,-2.2
3732228384387464448,,
3732286310611233152,,
3732359157551904640,30299,-1.97
3733729870595798784,27312,-2.22
3733944241002596096,,
3734224925705249152,29800,-2.17
3734579376470197632,,
3736087768985356288,56774,-0.75
3737057611255721472,30700,-2.4
3737286408457441280,34867,-1.58
3737756312239894016,41878,-1.11
3738592387753410432,27500,-2.7
3738606616980353664,37979,-1.82
3739085724876749824,,
3739354903362960000,,
3739436331647032192,,
3739487119636315520,36755,-3.06
3740181216415326848,,
3740551751833898880,,
3741305707573040128,,
3741669684577065216,,
3742799192256205056,25600,-3.0
3743358603156789888,21822,-3.06
3743426944676382208,,
3744179869623125888,,
3744601257454417152,32371,-2.1
3744864590489510016,,
3744968013301724544,29100,-2.4
3745147749094117504,30015,
3745825838529051008,30900,-3.0
3745850951202853632,,
3748738685350131456,,
3750870947633863424,,
3750973030416794624,,
3751263301486144128,45000,-0.4
3751775738329263488,37900,-2.28
3752931432424434560,,
3755600870562226176,,
3755690858717515520,,
3757498318395098240,,
3758930363570138880,79742,-1.03
3761187218560633472,,
3762736048191497472,27440,-2.44
3763003955367356928,,
3764142052981017984,60650,-1.34
3764486268840145664,34501,-1.4
3766459205017226240,44125,1.85
3766481985523752320,34800,-1.68
3766522426935772672,,
3766744901946717312,,
3766956596589810304,,
3767313899213702912,,
3767438457560599936,,
3768256047535094528,33500,
3769012442815626880,30300,-2.8
3770679061925135104,,
3770996820785455616,,
3771045371095746176,73862,-2.08
3772994667772794112,26100,-3.46
3773823149784328832,,
3774467390583556096,,
3777025198226679808,30280,-2.35
3777696660529503232,,
3779395818311308672,31000,-2.7
3780872771664918272,,
3781404660414879104,,
3781719150804887552,,
3781926103804279040,35494,-1.46
3783517028410589056,,
3784002290995760000,40443,-2.59
3784322695556085248,,
3785428422000620544,,
3785444605437486208,30988,
3785540507762764416,62695,0.66
3791173718148656896,,
3791181414730097152,35313,-1.04
3791923099746830848,56722,-0.9
3792457599836947584,,
3793133460186223488,,
3794197787442075008,31200,-3.0
3795619765214352384,,
3795664157996369024,150000,
3798436950227289984,,
3798770995603703040,21653,-2.03
3799987433421443712,43460,1.68
3799987433421443712,43863,1.35
3800057389848211072,29700,-4.0
3800070961945161856,,
3801739921812515328,38198,-0.52
3802582830619039104,,
3803624106785054848,29223,-2.4
3804056730251432064,,
3806303066866089216,35357,-1.99
3807932096422289024,,
3808013730864971392,33682,-2.12
3808614407811403008,56600,2.0
3809738280493734656,25862,-3.15
3811454553720276224,27856,-2.85
3812248366755810944,33773,-1.79
3812627556532963840,,
3813295101825640704,30050,-3.06
3813980166288451072,28014,-2.89
3814942818784000000,57500,-0.5
3815093176998966016,,
3816862432942201216,39367,-1.0
3817631919282893184,24436,-2.2
3818556264964286592,29624,-3.0
3823450461802296192,58677,0.88
3824642199263291136,34303,-1.93
3824642401126670208,37598,-1.8
3824889589379453312,29602,-2.01
3826259821385575296,43221,-2.94
3828688780010274048,57616,1.02
3828972625808801280,,
3829267569803099776,33316,-2.7
3829395143217008128,,
3829949644969265792,,
3830298563817214080,,
3830652542137155072,,
3831905500061334912,34812,-1.73
3831905500061334912,33291,-2.03
3831959238691929728,37083,-1.6
3831989067240460160,,
3832278788553971968,28858,-3.0
3834806153469378304,46524,1.41
3836406625787704064,,
3836440886741718784,,
3838107608930614400,,
3839846177332221696,,
3839919084402034688,70072,0.36
3840286974120747008,,
3840372495509643264,,
3843335198309715968,,
3843921826418332288,,
3844661557225496064,30000,-2.7
3845158051150409728,30038,-0.39
3845384791063464704,,
3845526597998730368,29100,-2.87
3845583703883921920,32369,-2.49
3845783776345263104,,
3846279557305261568,,
3847149575945308800,,
3847760736906922368,35385,-1.96
3848227342153889280,40013,-1.61
3848520258923494656,34300,-2.5
3848520258923494656,35732,-2.7
3848937691089630080,,
3849270435091240192,27244,-2.34
3849462024992532608,29800,-2.8
3852646279386231552,,
3852976094219128448,72900,-0.6
3853346290335592320,28069,-2.77
3853952769782859776,,
3855623138398670848,,
3857558549446591872,41200,-2.1
3860671065001400192,,
3861548333546022912,,
3862184572821715584,,
3863485849128162560,,
3867259957150344960,37446,-2.1
3867781499323898240,,
3868080944443723136,34549,-1.6
3868418219635118080,31970,-2.0
3868458111291375616,35660,-1.58
3869284669158029824,,
3869398301107963008,46232,2.0
3869663863230784256,22937,-2.1
3869853322828200960,48100,2.0
3870737570694968192,,
3873562353505833216,,
3873745971947175168,58474,-0.83
3877056983710816768,,
3877379754797627776,,
3878134810048259200,,
3879010467980721920,34839,-0.9
3879535725301256192,,
3882154457056325120,,
3883459573062966784,27900,-1.8
3883529598210025472,,
3884769022692803072,,
3884774245373063808,,
3884805860627068672,,
3886688254598283904,19714,-2.36
3888978816492224384,24574,-2.29
3889067769559310848,,
3889959370410417408,,
3892043670795494272,,
3893527908413340800,,
3893636485186602496,21612,-2.0
3895581894917521792,,
3895943050127705600,33511,-2.2
3897547035729772672,56989,-0.95
3897834794242820864,,
3898396855139659520,,
3898972999231974400,48524,1.8
3899524571816685312,,
3900265303351399424,22311,-2.4
3901478988094538368,,
3902459207006091520,25200,-2.23
3902809057861940480,,
3904222102102500992,,
3904337065491411072,63897,-0.44
3905130809807573248,,
3905852815285854336,,
3906031520285024512,,
3906559281570454400,,
3909157771144387456,48328,-1.31
3910040129225466752,,
3910509659346266112,,
3910608885974726656,,
3910733341242829952,33581,-1.73
3911765125531064704,45305,2.4
3912184387354473472,,
3914518169503182848,35415,-1.89
3914518169503182848,36577,-2.0
3914988790544222976,51838,-2.47
3915826137367906816,36100,-0.8
3915955540438205568,,
3916474436911989120,,
3917380026471466112,30615,-3.38
3917380026471466112,29958,-4.25
3917529727556024704,,
3917573295704299904,,
3918117008499710848,37956,-0.27
3921037277023770752,28731,-2.4
3921201619652632960,24045,-2.71
3922075211704322432,30600,-3.0
3922570889586104064,29584,-2.34
3922610192830905984,48064,-3.09
3922783125394132096,,
3922803436295429120,,
3925069976436756096,,
3925128869028265216,,
3925946798304545536,25100,-2.6
3926312214122239360,46141,-0.28
3926749888469543296,,
3927404445781136128,33800,-3.0
3927916302803458304,30842,-2.81
3928015048395839616,,
3928326210186248832,37645,-2.4
3928420360164984320,50401,1.31
3928807456977316992,33100,-2.7
3929128651811536000,,
3929230528435328640,36300,-3.0
3931291661765759104,,
3932206489799836928,,
3934328169284325376,,
3934486949931442176,26675,-2.46
3934486949931442176,26600,-3.0
3934579240188712576,,
3935488605023787392,61114,-1.59
3935698538730262016,39718,-0.9
3937241226560203136,35544,-1.8
3937582831077755648,36830,-1.66
3937777788233112064,,
3940518836361346304,53080,2.39
3940888444067228288,47532,-0.9
3942964528178786176,38337,-0.18
3945699803871515264,37403,-2.31
3945792742667407360,,
3945846790536196736,,
3947748949948685056,,
3950334176662430592,,
3952011924031788032,,
3952802511547313920,,
3952861056245730944,,
3953900305188714880,38827,-1.4
3955515964510447104,,
3955675294912632832,,
3955827302395217408,,
3956229135239721856,,
3956305349435241856,,
3956898501598489472,,
3958922938727561088,35255,-1.12
3959631234670040704,34500,-1.6
3960527882106750848,,
3960702880549985024,33700,-1.3
3960827945702129792,30000,-3.0
3966702125228627200,,
3966770015776476928,,
3967428760680104064,68543,-0.32
3971441016049149696,,
3971809837776084224,,
3972199752086976000,,
3977575573672822400,29179,-3.0
3977820485592333696,28100,-1.8
3978207002584425216,29393,-2.65
3978847841769970816,22985,-2.02
3979350082360568704,51108,0.99
3983291213071411712,31709,-2.48
3983656006117880320,26588,-1.8
3985852594127639680,43852,0.91
3985905228951418752,,
3986138020473930368,34890,-1.68
3987249901607922944,35511,-1.84
3987730899289721216,,
3987771173198563840,,
3987913113277693184,33100,-2.2
3988355353175252864,,
3989172840070313728,25303,-3.69
3992841536709888640,27025,-2.41
3993778492415795328,40517,-0.29
3994290207703911424,30955,
3994323777168467968,,
3994911981529643904,,
3995201294821741312,31000,
3995351343799453056,33500,
3995631994142136576,29700,-2.18
3996780498461572480,,
3997846990381096192,48463,-1.2
3998182792399323904,40528,-3.72
3999131705293611136,30100,-1.7
3999762614514382464,35000,-3.0
4000291720125290496,41400,0.0
4000358210514730752,,
4001449922482101376,43182,-2.12
4002664328779500928,40237,-0.36
4003163992390005248,,
4003425637502830592,,
4003730000359833600,,
4005548725736519424,,
4006102059258774272,33932,-1.65
4006998569256355072,,
4007608523331969920,,
4010630359242098688,,
4012014335144162944,,
4012537290361967488,,
4012914147972055168,34153,
4015353487533222272,38993,-0.1
4017722209241208448,,
4022181695259436416,70410,-1.78
4023163971460301952,32500,-2.2
4023386553845346688,33626,-2.2
4023909882724960640,23146,-2.23
4025199545440098688,31266,
4026188831027147520,34806,-2.3
4028041301961976576,,
4028265945931548544,40483,-2.7
4028634144887638016,,
4030308460578827264,28000,-1.0
4030494071885425536,,
4030527980651656320,,
4031612751951454080,29400,-2.5
4034502959999559168,53417,-2.36
4034847759974004992,27628,-3.0
4035195544950935296,,
4035783611879028736,,
4036440466993936640,,
4036448129216710272,,
4037370005314254336,29300,-1.96
4038979136263207552,29200,-2.28
4039127982700406784,28300,-2.78
4040819138994544384,,
4040837280891289472,,
4040849787837312768,,
4041465647722409216,,
4041594668305141888,,
4041711044735017856,,
4041758053185606656,,
4041789389356118272,,
4041804473208281088,,
4042163871810793600,29600,-2.97
4042217438615964800,,
4042368312133298816,,
4042380857826322176,,
4042399682594893056,,
4042401439317575168,,
4042539909060351104,,
4043198031104721664,,
4043444738420202880,,
4043451880845295744,,
4043664881255111552,,
4043720647080374400,26300,-2.02
4043876228021661696,,
4045771305065496832,,
4046679845165833472,49620,3.0
4046842607233523840,,
4048497024309080064,,
4049240298544263936,,
4049331244394134912,,
4049596604655713664,,
4050131349653595392,,
4050381621840757760,,
4050550916418916864,,
4050637567327302144,27200,-2.39
4050798924999155456,,
4050854450293755136,,
4050866781253323264,,
4050902790361481856,,
4051359946452348416,36300,-3.17
4052110122599119360,,
4052257354104064384,36700,-2.49
4052470178326643456,,
4052705512455876736,,
4056131006637615488,,
4056310291541560448,,
4056355822397882880,,
4056495151130724224,,
4056503259966429696,,
4056540677880158208,,
4056786556015410816,,
4056807274938145024,,
4057044357117710848,,
4058250070404444416,,
4058691283852088704,27900,-2.59
4058987022459300096,,
4059407207673857024,,
4059510458668468992,,
4059513619827242496,,
4061211506326213760,,
4061545139294728448,,
4062488485983362944,,
4062643787772287360,,
4062673371381043584,23600,-2.3
4062693712289002496,,
4062806932021282944,29500,-1.75
4062817927079802240,,
4063199904342190208,,
4063244773875284224,,
4063320541318246656,,
4063373214852652032,26000,-2.48
4064576900870065792,28000,-1.96
4064576900939614592,28000,-1.96
4064771067972273920,,
4065269249674191616,24400,-2.15
4065322923799926144,,
4065415385857337344,,
4065541451764577408,,
4065774307705264384,,
4068200586367730944,,
4068369945446105728,,
4068846235848503168,,
4069732858757201280,,
4070421084305148928,,
4073217997070348032,,
4075514915539028224,,
4076280072582778240,,
4077588353927405696,,
4077650785664863360,27200,-2.84
4077693907112584320,30100,-2.64
4077927519021635328,,
4078224382749921024,,
4078679481810532224,,
4078817195637328256,40400,-2.59
4084782767771399040,,
4085994773181295104,,
4086643583803222400,,
4089296950179444864,,
4089299595925528832,,
4089517157442187008,,
4089586465336560000,35600,-2.21
4092487561178361344,,
4092512742510443136,,
4093536838834723584,,
4093677438891451264,,
4094354493205707392,,
4094749870714268544,,
4100345805124036992,,
4101453112078146432,,
4102026546101139584,,
4102198997623267456,27500,-2.25
4102207686291028864,,
4103910524954236928,,
4103988212315867008,,
4105129677124985216,,
4105553298336857600,,
4105687095185504384,,
4109691718340733568,,
4109783360108033024,,
4109870908774509184,,
4110002880133072384,29700,-2.65
4110623760607130624,,
4111368477921050368,158000,
4114722469423030272,,
4117211214062566528,,
4117684244606678400,,
4118854193637373184,,
4119025030278036608,,
4121750616461170432,,
4123264059863450496,,
4126115570219432448,,
4130784989932665984,,
4136835641106850432,,
4138688558689197056,,
4141454036586477184,,
4141505881131938560,,
4141515192621654144,,
4141621226778128000,,
4141692458814114176,,
4141928132256124288,,
4144898115027496320,,
4144993433337908480,,
4146998736319570816,,
4147559379838377344,,
4154696829542155392,,
4179369045803815808,,
4185372993465091072,55970,0.25
4190630033436379776,32684,-2.67
4190666940094366208,36793,-1.4
4190777647170696960,49516,1.37
4190928692581694464,,
4191051494285910784,,
4199733341179940608,,
4201385082534035200,,
4203649492421426816,90100,-1.31
4206136209740612352,,
4208938315090181248,25000,
4213334746695221888,68100,-1.23
4216176365771393920,,
4219641098708532736,,
4223152835768422528,,
4224383120559377280,,
4226899245543723008,,
4227262050022402816,,
4227410277932475264,,
4227589468264804224,,
4227854996028228864,,
4228031433284718720,,
4228068820974464256,24582,-2.7
4228197837496873472,34200,-1.3
4228203987890075264,40200,-1.3
4228482546583700352,,
